2019-11-01,1509.85
2019-12-01,1456.35
2020-01-01,1523
2020-02-01,1580.85
2020-03-01,1626.35
2020-04-01,1594.25
2020-05-01,1673.05
2020-06-01,1734.8
2020-07-01,1787.4
2020-08-01,1952.2
2020-09-01,1987.95
2020-10-01,1895.55
2020-11-01,1875.8
2020-12-01,1796.2
2021-01-01,1891.1
2021-02-01,1857.8
2021-03-01,1746.95
2021-04-01,1715.85
